order_id,order_date,customer_id,region,last_touch_channel,device_type,shipping_cost,order_total,is_returned,returned_amount
41526,2024-03-24,9828,Midwest,Paid Search,Desktop,8.17,284.0,True,131.1
41527,2023-01-06,1933,Northeast,Referral,Mobile,4.6,449.14,True,340.66
41528,2023-06-27,3779,South,Organic Search,Desktop,5.44,620.75,False,0.0
41529,2025-06-09,2105,Northeast,Referral,Mobile,4.93,104.7,False,0.0
41530,2024-11-20,3256,Northeast,Paid Search,Mobile,5.02,47.74,False,0.0
41531,2023-11-21,11021,West,Email,Desktop,4.84,77.11,False,0.0
41532,2024-03-11,14762,Midwest,Display,Desktop,5.66,79.31,False,0.0
41533,2025-06-14,14433,Midwest,Display,Tablet,7.57,266.63,False,0.0
41534,2023-05-07,4430,West,Direct,Mobile,4.97,218.52,False,0.0
41535,2025-03-18,11378,West,Display,Mobile,8.75,81.51,False,0.0
41536,2023-03-13,5162,Midwest,Organic Search,Mobile,7.33,109.32,False,0.0
41537,2025-01-12,14077,West,Referral,Desktop,0.0,58.88,False,0.0
41538,2024-03-18,1539,Midwest,Organic Search,Desktop,4.03,22.0,False,0.0
41539,2023-11-15,9436,Midwest,Email,Desktop,10.38,621.68,False,0.0
41540,2024-02-13,14723,West,Social,Mobile,3.81,174.18,False,0.0
41541,2025-05-06,12405,West,Organic Search,Mobile,11.48,33.25,False,0.0
41542,2023-10-30,8855,Midwest,Organic Search,Mobile,6.25,291.3,False,0.0
41543,2023-07-11,1320,Midwest,Display,Mobile,9.18,76.8,False,0.0
41544,2024-04-09,10434,Northeast,Paid Search,Desktop,3.73,200.1,False,0.0
41545,2024-10-04,2862,South,Organic Search,Desktop,3.78,113.16,False,0.0
41546,2024-11-01,2811,Northeast,Social,,5.55,96.14,False,0.0
41547,2023-02-11,265,South,Paid Search,Mobile,10.97,162.21,False,0.0
41548,2025-03-23,6346,West,Organic Search,Desktop,3.93,193.13,False,0.0
41549,2023-01-19,3952,Northeast,Organic Search,,5.43,329.78,False,0.0
41550,2023-12-21,4394,Northeast,Display,Mobile,7.51,695.24,False,0.0
41551,2023-09-22,11485,Midwest,Organic Search,Mobile,8.78,242.15,False,0.0
41552,2025-04-28,1636,South,Email,Mobile,5.03,35.08,False,0.0
41553,2025-04-07,3770,Midwest,Referral,Mobile,6.7,190.02,False,0.0
41554,2023-08-18,12000,Northeast,Paid Search,Mobile,3.06,433.43,False,0.0
41555,2024-07-11,885,Midwest,Display,Mobile,11.09,315.75,False,0.0
41556,2024-09-05,4777,Northeast,Organic Search,Mobile,3.29,190.8,False,0.0
41557,2024-12-15,11703,Northeast,Paid Search,Mobile,6.04,203.53,True,55.61
41558,2023-11-05,14654,Midwest,Email,Desktop,13.6,189.17,True,92.22
41559,2025-03-22,14549,South,Organic Search,Mobile,5.57,403.13,False,0.0
41560,2024-06-05,2773,Midwest,Direct,Desktop,10.41,303.52,False,0.0
41561,2024-06-20,5027,Midwest,Paid Search,Desktop,7.8,165.97,False,0.0
41562,2023-01-20,6965,Midwest,Organic Search,Desktop,11.35,30.76,False,0.0
41563,2025-05-25,3378,South,Direct,Mobile,5.32,564.9,False,0.0
41564,2025-06-27,1646,Northeast,Organic Search,Desktop,11.34,41.21,False,0.0
41565,2023-04-10,1097,Northeast,Organic Search,Mobile,6.8,202.62,True,129.73
41566,2024-09-07,6107,South,Email,Mobile,8.05,333.79,False,0.0
41567,2023-01-20,2696,Northeast,Organic Search,Mobile,5.69,864.47,False,0.0
41568,2023-04-11,8181,West,Paid Search,Mobile,8.91,264.92,False,0.0
41569,2025-05-21,1600,Northeast,Display,Mobile,2.58,329.76,False,0.0
41570,2023-03-23,6763,Northeast,Organic Search,Desktop,1.1,311.82,False,0.0
41571,2023-06-29,13106,West,Paid Search,Desktop,2.86,267.58,False,0.0
41572,2025-02-04,7062,Midwest,Direct,Mobile,8.28,99.89,False,0.0
41573,2024-11-25,5247,Northeast,Email,Desktop,2.29,33.57,False,0.0
41574,2023-09-23,4352,West,Referral,Desktop,7.39,626.48,False,0.0
41575,2023-04-15,7038,Midwest,Direct,Mobile,4.71,258.58,False,0.0
41576,2025-06-30,12415,West,Organic Search,Mobile,6.36,71.04,False,0.0
41577,2024-07-29,5178,Northeast,Organic Search,Tablet,4.41,56.22,False,0.0
41578,2024-05-16,13767,West,Direct,Mobile,8.79,196.03,False,0.0
41579,2023-11-07,14670,West,Direct,Mobile,11.3,154.11,False,0.0
41580,2023-07-05,12612,Northeast,Organic Search,Desktop,8.95,410.43,True,162.67
41581,2024-11-28,12286,Midwest,Social,Mobile,13.37,68.59,False,0.0
41582,2023-06-08,520,south ,Organic Search,Desktop,3.88,176.15,False,0.0
41583,2025-04-29,5809,Northeast,Social,Desktop,0.0,21.27,False,0.0
41584,2023-05-15,13129,Northeast,Paid Search,Desktop,7.1,278.38,False,0.0
41585,2023-12-16,4968,Midwest,Paid Search,Mobile,4.19,367.46,False,0.0
41586,2025-01-31,10582,Midwest,Paid Search,Mobile,6.22,38.12,True,14.03
41587,2025-03-02,13388,South,Organic Search,Mobile,5.85,1171.3,False,0.0
41588,2024-07-31,441,Northeast,Paid Search,Desktop,8.87,503.65,False,0.0
41589,2023-12-07,6883,mid-west,Paid Search,Desktop,4.21,12.04,False,0.0
41590,2023-02-14,8995,South,Social,Mobile,10.08,662.19,False,0.0
41591,2024-03-16,1053,West,Email,Desktop,8.47,524.79,False,0.0
41592,2025-03-27,11732,South,Social,Desktop,8.67,497.33,False,0.0
41593,2023-03-23,129,West,Email,Desktop,7.02,52.33,False,0.0
41594,2023-03-09,6074,Midwest,Organic Search,Desktop,0.0,303.38,False,0.0
41595,2025-06-17,873,West,Paid Search,Mobile,5.28,32.46,False,0.0
41596,2024-09-08,5903,Northeast,Direct,Desktop,8.4,236.56,False,0.0
41597,2024-09-09,907,South,Paid Search,Mobile,9.14,131.47,True,107.43
41598,2024-05-23,1322,West,Organic Search,Mobile,12.95,240.11,False,0.0
41599,2023-02-04,9093,South,Email,Mobile,9.19,74.55,False,0.0
41600,2025-03-30,7736,Midwest,Paid Search,Desktop,2.12,376.93,True,249.28
41601,2025-04-05,4008,Midwest,Social,Mobile,1.34,404.22,False,0.0
41602,2024-10-06,8858,Midwest,Display,Desktop,10.64,629.84,False,0.0
41603,2023-06-03,8124,Northeast,Display,Desktop,11.54,48.41,False,0.0
41604,2023-09-06,1881,West,Paid Search,Mobile,11.37,1181.26,False,0.0
41605,2024-06-26,1745,Midwest,Display,Mobile,10.05,132.54,False,0.0
41606,2023-07-03,1812,Northeast,Email,Mobile,5.62,545.18,False,0.0
41607,2024-01-13,11557,Northeast,Email,Desktop,7.97,24.02,False,0.0
41608,2023-07-28,5210,West,Paid Search,Desktop,2.72,377.23,False,0.0
41609,2024-06-17,8544,Northeast,Referral,Mobile,4.5,381.52,False,0.0
41610,2024-06-15,105,mid-west,Direct,Tablet,3.46,124.39,False,0.0
41611,2024-08-15,6399,South,Display,Mobile,8.69,138.81,False,0.0
41612,2024-03-12,4068,Midwest,Organic Search,Desktop,4.7,663.71,False,0.0
41613,2024-09-18,1936,South,Email,Mobile,4.79,1064.58,True,715.37
41614,2023-07-25,7039,Midwest,Social,Desktop,6.42,1247.22,False,0.0
41615,2023-06-22,10856,South,Organic Search,Desktop,6.14,806.87,False,0.0
41616,2023-05-12,2777,West,Paid Search,Mobile,6.84,58.8,False,0.0
41617,2024-10-14,8322,Northeast,Direct,Mobile,7.39,209.8,True,105.4
41618,2025-05-31,1193,Northeast,Referral,Mobile,2.8,231.76,True,114.86
41619,2024-06-16,8486,West,Display,Desktop,0.0,125.52,False,0.0
41620,2025-02-12,8202,Midwest,Organic Search,Mobile,3.85,18.99,False,0.0
41621,2023-04-23,14178,Northeast,Organic Search,Mobile,9.05,1234.42,False,0.0
41622,2024-06-09,6421,Midwest,Organic Search,Mobile,6.34,23.04,False,0.0
41623,2024-04-28,11123,South,Direct,Desktop,5.67,36.69,False,0.0
41624,2024-10-31,12212,West,Display,Desktop,12.81,306.67,False,0.0
41625,2023-11-16,6809,West,Display,Tablet,0.0,266.63,False,0.0
41626,2025-04-20,624,West,Direct,Mobile,10.83,153.68,False,0.0
41627,2023-02-04,846,Northeast,Direct,Desktop,10.32,336.34,False,0.0
41628,2023-01-13,90,South,Display,Desktop,11.28,112.1,False,0.0
41629,2024-10-14,5710,Northeast,Referral,Desktop,7.95,185.93,False,0.0
41630,2023-12-08,6915,Northeast,Social,Mobile,7.6,651.64,False,0.0
41631,2024-06-15,11746,South,Direct,Mobile,8.21,30.15,False,0.0
41632,2023-11-11,1542,Northeast,Referral,Mobile,10.46,216.89,False,0.0
41633,2025-05-06,12154,West,Referral,Mobile,2.87,319.7,True,128.88
41634,2024-04-02,9513,South,Social,Mobile,3.21,840.89,False,0.0
41635,2025-01-30,11975,South,Social,Desktop,8.54,37.34,False,0.0
41636,2024-11-30,326,South,Direct,Desktop,11.43,315.88,False,0.0
41637,2024-08-31,3909,West,Organic Search,Desktop,5.6,30.66,False,0.0
41638,2023-01-08,14063,West,Social,Desktop,7.73,458.3,False,0.0
41639,2025-03-04,8391,Northeast,Referral,Mobile,5.38,23.79,True,8.63
41640,2025-02-20,2322,South,Organic Search,Desktop,7.98,87.65,False,0.0
41641,2023-05-23,6002,Northeast,Social,Mobile,8.14,185.21,False,0.0
41642,2024-12-22,13314,West,Email,Tablet,10.77,950.76,False,0.0
41643,2025-01-31,5655,West,Referral,Mobile,4.06,198.98,False,0.0
41644,2024-09-29,7495,Northeast,Organic Search,Desktop,0.0,64.56,False,0.0
41645,2024-01-13,9841,West,Organic Search,Desktop,1.06,369.62,False,0.0
41646,2024-03-07,3518,Midwest,Organic Search,Desktop,8.93,844.01,False,0.0
41647,2023-01-10,4442,Northeast,Direct,Mobile,5.06,74.2,False,0.0
41648,2025-01-19,10883,West,Display,Tablet,7.08,115.24,False,0.0
41649,2024-12-07,12231,South,Display,Desktop,9.83,357.0,False,0.0
41650,2024-08-25,10214,south ,Direct,Desktop,12.91,149.69,False,0.0
41651,2025-04-15,7522,South,Social,Tablet,0.0,93.93,False,0.0
41652,2024-01-01,2430,Northeast,Referral,Mobile,8.41,288.45,False,0.0
41653,2024-03-30,4794,Midwest,Organic Search,Desktop,7.53,129.71,False,0.0
41654,2023-09-06,14605,Northeast,Email,Mobile,4.99,575.34,False,0.0
41655,2024-01-03,11995,South,Direct,Desktop,9.02,305.38,False,0.0
41656,2025-02-07,12548,West,Direct,Desktop,6.82,190.46,False,0.0
41657,2025-05-02,418,Midwest,Email,Desktop,4.37,701.47,False,0.0
41658,2024-06-13,7660,South,Social,Mobile,5.46,245.03,False,0.0
41659,2023-12-13,9440,South,Email,Tablet,4.6,98.16,False,0.0
41660,2024-02-16,11332,West,Display,Desktop,14.77,31.62,False,0.0
41661,2024-08-14,11953,West,Display,Desktop,4.37,54.51,False,0.0
41662,2023-12-14,10972,West,Direct,Mobile,10.47,150.57,False,0.0
41663,2024-12-25,6343,Northeast,Paid Search,Mobile,9.69,273.01,False,0.0
41664,2024-04-18,11490,Northeast,Paid Search,Mobile,2.86,30.65,False,0.0
41665,2024-05-21,7072,Midwest,Display,Desktop,7.52,129.43,False,0.0
41666,2023-03-05,11227,Midwest,Paid Search,Desktop,11.3,175.57,False,0.0
41667,2023-09-10,2741,Midwest,Organic Search,Mobile,5.85,53.48,False,0.0
41668,2023-09-01,14570,South,Direct,Mobile,12.61,667.98,False,0.0
41669,2024-05-24,4961,Midwest,Paid Search,Desktop,2.71,399.65,False,0.0
41670,2023-12-21,7848,South,Social,Mobile,7.86,256.72,False,0.0
41671,2024-06-02,10018,West,Paid Search,Mobile,7.99,1037.62,False,0.0
41672,2023-08-04,8559,West,Organic Search,Desktop,8.05,159.28,False,0.0
41673,2024-08-30,4978,Northeast,Display,Mobile,7.39,243.23,False,0.0
41674,2023-01-07,6092,South,Social,Desktop,9.52,329.66,False,0.0
41675,2024-09-08,14083,Northeast,Paid Search,Mobile,4.29,497.6,False,0.0
41676,2024-10-01,5165,West,Organic Search,Mobile,4.34,559.35,False,0.0
41677,2024-09-26,2061,South,Direct,,8.67,147.49,False,0.0
41678,2025-03-07,4383,Midwest,Paid Search,Mobile,9.16,359.5,False,0.0
41679,2023-06-30,3640,Northeast,Direct,Mobile,4.58,205.55,False,0.0
41680,2023-08-16,3850,South,Paid Search,Mobile,7.89,611.7,False,0.0
41681,2024-08-30,2048,Northeast,Organic Search,Desktop,5.68,171.02,False,0.0
41682,2024-05-17,6740,South,Email,Desktop,6.72,462.28,False,0.0
41683,2023-12-27,11435,West,Social,Mobile,5.33,400.31,False,0.0
41684,2024-06-05,9441,South,Direct,Mobile,5.38,407.51,False,0.0
41685,2023-10-28,8738,West,Direct,Mobile,6.18,147.58,False,0.0
41686,2024-07-24,14926,Midwest,Email,Desktop,6.49,71.68,False,0.0
41687,2024-10-15,6295,Northeast,Paid Search,Mobile,0.0,2038.13,False,0.0
41688,2024-04-29,7125,Northeast,Paid Search,Desktop,9.1,423.23,False,0.0
41689,2023-01-22,3802,Midwest,Direct,Desktop,2.25,194.53,False,0.0
41690,2024-06-14,1801,Midwest,Paid Search,Mobile,10.95,147.35,False,0.0
41691,2023-11-06,7364,West,Display,Mobile,5.6,241.66,False,0.0
41692,2024-10-07,7708,Northeast,Paid Search,Mobile,5.25,117.63,False,0.0
41693,2024-09-09,3287,Midwest,Direct,Desktop,12.07,92.65,False,0.0
41694,2023-12-22,11358,Northeast,Direct,Desktop,5.57,162.47,False,0.0
41695,2024-12-20,11060,Northeast,Direct,Desktop,4.93,123.14,False,0.0
41696,2023-04-20,9344,Northeast,Organic Search,Mobile,8.06,316.22,False,0.0
41697,2024-04-19,489,Northeast,Paid Search,Desktop,6.61,440.71,False,0.0
41698,2023-03-08,9851,Northeast,Paid Search,Mobile,9.41,63.69,False,0.0
41699,2024-03-19,9339,mid-west,Referral,Mobile,9.45,73.98,False,0.0
41700,2024-04-12,3717,South,Social,Desktop,10.77,145.03,False,0.0
41701,2024-10-31,5192,Northeast,Paid Search,Desktop,6.7,540.64,False,0.0
41702,2023-10-18,10746,South,Paid Search,Tablet,8.08,499.4,False,0.0
41703,2025-06-13,4627,South,Referral,Mobile,0.0,345.0,False,0.0
41704,2023-12-19,1969,South,Referral,Desktop,6.17,52.42,False,0.0
41705,2023-11-28,1511,Northeast,Social,Desktop,8.33,1714.58,False,0.0
41706,2025-04-10,8399,Midwest,Email,Tablet,7.86,218.5,False,0.0
41707,2023-09-14,2382,South,Organic Search,Desktop,7.45,562.75,False,0.0
41708,2025-05-05,5346,South,Display,Desktop,5.44,751.87,False,0.0
41709,2023-10-03,10927,Northeast,Direct,Mobile,5.6,155.8,False,0.0
41710,2025-04-07,3870,Midwest,Display,Desktop,8.5,433.05,False,0.0
41711,2023-07-22,10416,Midwest,Display,Mobile,5.25,139.83,False,0.0
41712,2024-07-12,2543,Midwest,Referral,,10.32,362.11,False,0.0
41713,2024-12-12,4136,West,Email,Mobile,7.62,247.86,False,0.0
41714,2024-12-29,10278,west  ,Email,Desktop,5.4,86.28,False,0.0
41715,2024-04-14,8393,Midwest,Organic Search,Mobile,12.16,27.9,False,0.0
41716,2024-04-13,8963,South,Email,Desktop,5.38,32.7,False,0.0
41717,2023-09-05,11183,Midwest,Paid Search,Mobile,3.8,179.06,False,0.0
41718,2024-07-30,9906,Northeast,Email,Desktop,3.75,124.23,False,0.0
41719,2024-08-30,13680,West,Social,Mobile,7.03,51.7,False,0.0
41720,2023-03-28,424,Midwest,Social,Mobile,5.77,285.99,True,233.45
41721,2024-09-05,12901,Northeast,Referral,Desktop,11.02,256.62,False,0.0
41722,2023-11-19,6471,South,Direct,Desktop,11.94,273.88,False,0.0
41723,2023-10-03,651,South,Organic Search,Mobile,8.03,79.23,False,0.0
41724,2023-06-02,5589,West,Direct,Mobile,9.15,205.99,False,0.0
41725,2024-02-28,14127,Northeast,Email,Desktop,7.21,89.53,False,0.0
41726,2024-09-06,8304,Northeast,Paid Search,Desktop,6.45,80.27,False,0.0
41727,2024-07-17,940,Northeast,Direct,Desktop,1.33,215.92,False,0.0
41728,2024-11-13,380,South,Paid Search,Mobile,5.44,117.66,False,0.0
41729,2024-10-27,6138,Midwest,Email,Desktop,8.24,178.42,False,0.0
41730,2024-01-09,12665,West,Display,Tablet,5.36,97.89,False,0.0
41731,2023-12-15,2781,Northeast,Display,Desktop,11.34,80.49,False,0.0
41732,2025-02-20,5050,South,Referral,Mobile,6.6,308.88,False,0.0
41733,2024-07-24,3553,West,Social,Desktop,8.03,61.11,False,0.0
41734,2024-11-07,14493,Northeast,Email,Desktop,7.42,51.59,False,0.0
41735,2023-06-16,1205,South,Direct,Desktop,8.91,78.79,False,0.0
41736,2023-10-14,14542,Northeast,Email,Desktop,6.32,297.29,False,0.0
41737,2023-04-03,5769,West,Paid Search,Desktop,8.34,313.2,False,0.0
41738,2023-03-31,12538,South,Organic Search,Desktop,11.63,942.08,True,683.09
41739,2025-03-20,7941,West,Email,Desktop,7.83,50.34,False,0.0
41740,2024-04-24,10284,South,Social,Mobile,7.1,34.2,False,0.0
41741,2025-06-24,9097,Northeast,Referral,Desktop,6.37,128.54,False,0.0
41742,2024-02-13,8282,West,Referral,Mobile,8.04,58.5,True,15.74
41743,2023-08-25,3934,South,Referral,Desktop,7.87,149.06,False,0.0
41744,2023-05-14,9202,Northeast,Organic Search,Mobile,4.29,340.33,False,0.0
41745,2025-02-18,5065,Northeast,Paid Search,Tablet,8.64,160.1,False,0.0
41746,2023-10-27,13866,Northeast,Organic Search,Mobile,7.34,766.97,False,0.0
41747,2023-09-27,7978,Midwest,Display,Tablet,6.79,799.91,False,0.0
41748,2023-01-14,14007,West,Paid Search,Tablet,5.14,427.7,False,0.0
41749,2024-05-08,1372,South,Email,Desktop,7.15,289.84,False,0.0
41750,2024-02-24,1365,Midwest,Organic Search,Tablet,6.09,78.89,False,0.0
41751,2024-06-14,8621,Midwest,Direct,Mobile,5.6,361.66,False,0.0
41752,2023-03-07,13771,Midwest,Referral,Desktop,10.71,23.87,True,13.25
41753,2023-08-06,14213,Northeast,Referral,Mobile,13.51,150.27,False,0.0
41754,2023-05-31,13439,South,Organic Search,Desktop,3.37,172.53,False,0.0
41755,2023-10-24,2263,Midwest,Paid Search,Mobile,11.27,42.02,False,0.0
41756,2024-11-26,10129,Northeast,Referral,Tablet,9.81,135.04,False,0.0
41757,2025-02-25,14765,West,Direct,Tablet,5.35,322.76,False,0.0
41758,2024-08-08,7490,Northeast,Organic Search,Mobile,1.93,190.69,False,0.0
41759,2023-02-13,2715,West,Email,Mobile,10.21,181.57,False,0.0
41760,2024-12-27,8778,Midwest,Email,Desktop,9.09,35.39,False,0.0
41761,2023-04-07,10742,West,Social,Desktop,6.57,267.37,False,0.0
41762,2023-12-19,893,Midwest,Referral,Desktop,10.4,317.0,False,0.0
41763,2024-09-23,12155,Northeast,Organic Search,Mobile,7.28,170.68,False,0.0
41764,2024-12-13,6249,West,Organic Search,Tablet,5.51,38.01,False,0.0
41765,2023-06-03,10870,South,Direct,Mobile,6.99,97.01,False,0.0
41766,2024-12-09,13645,South,Social,Desktop,9.46,106.15,False,0.0
41767,2025-01-12,842,west  ,Organic Search,Desktop,4.69,541.81,False,0.0
41768,2025-02-27,5798,West,Direct,Desktop,6.32,408.73,False,0.0
41769,2025-01-15,502,West,Paid Search,Desktop,4.94,47.92,True,11.58
41770,2023-03-15,6377,Northeast,Paid Search,Mobile,5.42,72.92,False,0.0
41771,2024-09-24,11685,South,Social,Mobile,5.67,23.44,False,0.0
41772,2024-06-03,7644,South,Paid Search,Desktop,5.37,93.68,False,0.0
41773,2023-02-25,8806,West,Paid Search,Desktop,2.93,118.81,False,0.0
41774,2024-08-24,1112,South,Email,Mobile,6.0,35.54,False,0.0
41775,2024-11-23,836,West,Display,Desktop,6.14,25.27,False,0.0
41776,2023-12-04,7672,Northeast,Direct,Desktop,8.14,183.24,False,0.0
41777,2024-01-06,3265,South,Referral,Desktop,0.0,533.05,False,0.0
41778,2024-12-16,6191,South,Paid Search,Mobile,7.9,282.64,False,0.0
41779,2023-06-13,11376,South,Paid Search,Desktop,8.21,888.73,False,0.0
41780,2025-04-23,10019,South,Paid Search,Mobile,9.86,111.11,False,0.0
41781,2023-05-27,10148,South,Organic Search,Tablet,7.01,277.53,False,0.0
41782,2024-08-12,3624,South,Social,Desktop,8.68,63.11,False,0.0
41783,2024-11-23,5599,South,Email,Mobile,3.17,273.34,False,0.0
41784,2024-11-26,11551,Northeast,Paid Search,Desktop,10.79,170.64,False,0.0
41785,2025-05-25,9979,West,Paid Search,Mobile,7.53,226.86,False,0.0
41786,2023-02-20,11600,South,Paid Search,Desktop,8.76,61.64,False,0.0
41787,2023-04-03,7508,Midwest,Email,Mobile,6.72,46.08,False,0.0
41788,2024-05-28,12157,Midwest,Direct,Mobile,5.77,110.96,False,0.0
41789,2025-04-24,8572,Northeast,Direct,Mobile,9.32,219.09,False,0.0
41790,2024-11-23,11534,Midwest,Organic Search,Mobile,9.31,87.31,False,0.0
41791,2023-07-01,9341,Northeast,Paid Search,Mobile,7.77,41.05,True,16.19
41792,2024-01-19,6333,N. East,Direct,Desktop,5.33,308.62,False,0.0
41793,2024-03-31,227,West,Paid Search,Desktop,5.47,314.23,False,0.0
41794,2023-09-02,12584,Northeast,Social,Mobile,2.84,229.39,False,0.0
41795,2023-03-31,12248,South,Direct,Mobile,3.47,780.2,False,0.0
41796,2025-04-02,10392,Northeast,Referral,Tablet,7.26,58.25,False,0.0
41797,2024-09-18,7989,West,Organic Search,Desktop,7.11,689.43,False,0.0
41798,2023-09-06,10916,South,Email,Desktop,5.37,418.48,False,0.0
41799,2024-10-31,1463,Northeast,Display,Mobile,2.87,384.27,False,0.0
41800,2024-06-07,13283,South,Paid Search,Mobile,11.17,416.52,False,0.0
41801,2024-01-19,6004,South,Social,Desktop,4.63,87.41,False,0.0
41802,2023-08-16,1689,Northeast,Organic Search,Tablet,12.71,139.96,False,0.0
41803,2023-08-24,2007,Northeast,Display,Mobile,3.27,651.55,True,552.12
41804,2025-04-13,7696,Northeast,Organic Search,,5.43,139.16,False,0.0
41805,2023-08-12,1287,South,Paid Search,Desktop,8.47,76.94,True,21.65
41806,2023-06-19,3491,South,Organic Search,,6.98,482.68,False,0.0
41807,2024-09-03,7685,West,Social,Mobile,6.98,469.31,False,0.0
41808,2023-12-29,2156,West,Organic Search,Mobile,8.55,264.56,False,0.0
41809,2024-07-06,263,Northeast,Email,Tablet,7.28,100.22,False,0.0
41810,2023-05-27,13543,Midwest,Social,Tablet,8.4,2030.46,True,1785.87
41811,2023-07-18,13440,South,Display,Mobile,10.32,56.44,True,33.26
41812,2023-10-27,8376,South,Referral,Desktop,7.11,310.35,False,0.0
41813,2023-12-26,7644,South,Social,Mobile,10.68,65.62,False,0.0
41814,2025-01-03,12423,Northeast,Social,Desktop,4.72,138.99,False,0.0
41815,2023-07-21,4918,Northeast,Referral,Desktop,6.19,191.27,False,0.0
41816,2024-05-26,4354,Northeast,Organic Search,Mobile,11.98,626.72,False,0.0
41817,2024-08-29,8321,West,Direct,Mobile,8.99,25.8,False,0.0
41818,2024-12-30,13111,South,Organic Search,Mobile,6.57,20.81,False,0.0
41819,2023-05-08,7094,Midwest,Referral,Tablet,11.21,107.82,False,0.0
41820,2023-05-05,831,Midwest,Social,Desktop,7.82,509.52,False,0.0
41821,2024-12-09,9311,West,Email,Mobile,7.1,538.33,False,0.0
41822,2024-12-27,266,South,Organic Search,Mobile,6.81,247.91,False,0.0
41823,2025-06-30,12138,Northeast,Paid Search,Desktop,6.73,76.43,False,0.0
41824,2024-04-27,5121,Midwest,Organic Search,Mobile,3.18,110.33,False,0.0
41825,2024-06-28,6795,South,Social,Mobile,5.07,904.0,False,0.0
41826,2025-02-12,3946,Northeast,Organic Search,Desktop,5.52,196.48,False,0.0
41827,2023-11-14,4370,West,Social,Desktop,7.45,133.24,False,0.0
41828,2025-03-31,11144,Northeast,Email,Mobile,9.2,74.23,True,59.86
41829,2025-05-13,6765,West,Display,Mobile,0.0,187.48,False,0.0
41830,2023-02-21,604,West,Social,Mobile,9.61,223.86,False,0.0
41831,2024-06-28,14282,Northeast,Email,Desktop,6.55,434.98,True,330.48
41832,2023-02-02,5770,Midwest,Organic Search,Desktop,4.09,63.63,False,0.0
